Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Hombres;12 Galicia;De 20 a 24 años;2006;56,8
Hombres;12 Galicia;De 25 a 54 años;2024;82,38
Hombres;12 Galicia;De 25 a 54 años;2023;81,98
Hombres;12 Galicia;De 25 a 54 años;2022;81,11
Hombres;12 Galicia;De 25 a 54 años;2021;80,5
Hombres;12 Galicia;De 25 a 54 años;2020;79,45
Hombres;12 Galicia;De 25 a 54 años;2019;80,58
Hombres;12 Galicia;De 25 a 54 años;2018;78,73
Hombres;12 Galicia;De 25 a 54 años;2017;77,31
Hombres;12 Galicia;De 25 a 54 años;2016;76,36
Hombres;12 Galicia;De 25 a 54 años;2015;74,12
Hombres;12 Galicia;De 25 a 54 años;2014;70,96
Hombres;12 Galicia;De 25 a 54 años;2013;70,61
Hombres;12 Galicia;De 25 a 54 años;2012;72,2
Hombres;12 Galicia;De 25 a 54 años;2011;76,28
Hombres;12 Galicia;De 25 a 54 años;2010;77,53
Hombres;12 Galicia;De 25 a 54 años;2009;80,38
Hombres;12 Galicia;De 25 a 54 años;2008;85,18
Hombres;12 Galicia;De 25 a 54 años;2007;85,76
Hombres;12 Galicia;De 25 a 54 años;2006;84,96
Hombres;12 Galicia;De 55 y más años;2024;27,04
Hombres;12 Galicia;De 55 y más años;2023;26,61
Hombres;12 Galicia;De 55 y más años;2022;25,39
Hombres;12 Galicia;De 55 y más años;2021;25,25
Hombres;12 Galicia;De 55 y más años;2020;25,04
Hombres;12 Galicia;De 55 y más años;2019;23,52
Hombres;12 Galicia;De 55 y más años;2018;22,89
Hombres;12 Galicia;De 55 y más años;2017;21,22
Hombres;12 Galicia;De 55 y más años;2016;20,7
Hombres;12 Galicia;De 55 y más años;2015;20,28
Hombres;12 Galicia;De 55 y más años;2014;19,91
Hombres;12 Galicia;De 55 y más años;2013;20,54
Hombres;12 Galicia;De 55 y más años;2012;21,74
Hombres;12 Galicia;De 55 y más años;2011;21,3
Hombres;12 Galicia;De 55 y más años;2010;22,05
Hombres;12 Galicia;De 55 y más años;2009;22,95
Hombres;12 Galicia;De 55 y más años;2008;24,03
Hombres;12 Galicia;De 55 y más años;2007;23,72
Hombres;12 Galicia;De 55 y más años;2006;23,13
Hombres;13 Madrid, Comunidad de;Total;2024;61,93
Hombres;13 Madrid, Comunidad de;Total;2023;61,83
Hombres;13 Madrid, Comunidad de;Total;2022;61,77
Hombres;13 Madrid, Comunidad de;Total;2021;60,51
Hombres;13 Madrid, Comunidad de;Total;2020;58,89
Hombres;13 Madrid, Comunidad de;Total;2019;61,15
Hombres;13 Madrid, Comunidad de;Total;2018;60,47
Hombres;13 Madrid, Comunidad de;Total;2017;59,5
Hombres;13 Madrid, Comunidad de;Total;2016;58,62
Hombres;13 Madrid, Comunidad de;Total;2015;58,64
Hombres;13 Madrid, Comunidad de;Total;2014;57,2
Hombres;13 Madrid, Comunidad de;Total;2013;56,69
Hombres;13 Madrid, Comunidad de;Total;2012;57,64
Hombres;13 Madrid, Comunidad de;Total;2011;60,19
Hombres;13 Madrid, Comunidad de;Total;2010;61,56
Hombres;13 Madrid, Comunidad de;Total;2009;63,26
Hombres;13 Madrid, Comunidad de;Total;2008;68,19
Hombres;13 Madrid, Comunidad de;Total;2007;70,38
Hombres;13 Madrid, Comunidad de;Total;2006;70,13
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2024;30,34
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2023;27,02
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2022;27,43
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2021;25,42
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2020;23
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2019;25,47
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2018;26,57
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2017;23,28
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2016;21,95
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2015;22,9
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2014;21,01
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2013;21,45
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2012;20,51
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2011;26,05
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2010;30,29
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2009;33,46
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2008;44,08
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2007;48,32
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2006;47,06
Hombres;13 Madrid, Comunidad de;25 y más años;2024;66,52
Hombres;13 Madrid, Comunidad de;25 y más años;2023;66,75
Hombres;13 Madrid, Comunidad de;25 y más años;2022;66,48
Hombres;13 Madrid, Comunidad de;25 y más años;2021;65,15
Hombres;13 Madrid, Comunidad de;25 y más años;2020;63,68
Hombres;13 Madrid, Comunidad de;25 y más años;2019;65,78
Hombres;13 Madrid, Comunidad de;25 y más años;2018;64,75
Hombres;13 Madrid, Comunidad de;25 y más años;2017;63,98
Hombres;13 Madrid, Comunidad de;25 y más años;2016;63,1
Hombres;13 Madrid, Comunidad de;25 y más años;2015;62,97
Hombres;13 Madrid, Comunidad de;25 y más años;2014;61,59
Hombres;13 Madrid, Comunidad de;25 y más años;2013;61,01
Hombres;13 Madrid, Comunidad de;25 y más años;2012;62,26
Hombres;13 Madrid, Comunidad de;25 y más años;2011;64,55
Hombres;13 Madrid, Comunidad de;25 y más años;2010;65,7
Hombres;13 Madrid, Comunidad de;25 y más años;2009;67,37
Hombres;13 Madrid, Comunidad de;25 y más años;2008;71,66
Hombres;13 Madrid, Comunidad de;25 y más años;2007;73,66
Hombres;13 Madrid, Comunidad de;25 y más años;2006;73,67
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2024;8,27
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2023;6,58
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2022;6,1
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2021;6,32
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2020;6,63
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2019;6,94
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2018;5,83
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2017;4,84
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2016;4,86
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2015;4,7
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2014;5,73
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2013;4,92
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2012;3,29
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2011;7,38
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2010;8,33
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2009;13,07
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2008;20,02
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2007;24,8
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2006;22,62
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2024;47,6
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2023;43,12
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2022;44,6
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2021;40,71
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2020;36,52
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2019;40,8
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2018;43,62
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2017;38,25
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2016;35,48
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2015;36,91
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2014;32,51
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2013;33,62
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2012;32,95
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2011;39,31
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2010;45,43
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2009;46,96
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2008;59,43
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2007;63,03
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2006;62,22
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2024;86,75
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2023;86,97
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2022;86,09
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2021;84,63
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2020;82,44
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2019;85,87
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2018;84,35
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2017;83,75
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2016;82,39
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2015;80,99
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2014;79,66
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2013;78,11
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2012;77,96
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2011;80,42
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2010;81,32
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2009;82,93
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2008;88,27
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2007;90,76
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2006;90,77
Hombres;13 Madrid, Comunidad de;De 55 y más años;2024;36,02
Hombres;13 Madrid, Comunidad de;De 55 y más años;2023;35,74
Hombres;13 Madrid, Comunidad de;De 55 y más años;2022;35,95
Hombres;13 Madrid, Comunidad de;De 55 y más años;2021;34,15
Hombres;13 Madrid, Comunidad de;De 55 y más años;2020;33,23
Hombres;13 Madrid, Comunidad de;De 55 y más años;2019;32,48
Hombres;13 Madrid, Comunidad de;De 55 y más años;2018;31,56
Hombres;13 Madrid, Comunidad de;De 55 y más años;2017;29,74
Hombres;13 Madrid, Comunidad de;De 55 y más años;2016;28,62
Hombres;13 Madrid, Comunidad de;De 55 y más años;2015;29,58
Hombres;13 Madrid, Comunidad de;De 55 y más años;2014;26,99
Hombres;13 Madrid, Comunidad de;De 55 y más años;2013;26,82
Hombres;13 Madrid, Comunidad de;De 55 y más años;2012;29,34
Hombres;13 Madrid, Comunidad de;De 55 y más años;2011;30,05
Hombres;13 Madrid, Comunidad de;De 55 y más años;2010;30,76
Hombres;13 Madrid, Comunidad de;De 55 y más años;2009;31,77
Hombres;13 Madrid, Comunidad de;De 55 y más años;2008;33,13
Hombres;13 Madrid, Comunidad de;De 55 y más años;2007;33,98
Hombres;13 Madrid, Comunidad de;De 55 y más años;2006;34,29
Hombres;14 Murcia, Región de;Total;2024;58,19
Hombres;14 Murcia, Región de;Total;2023;58,9
Hombres;14 Murcia, Región de;Total;2022;58,3
Hombres;14 Murcia, Región de;Total;2021;59,58
Hombres;14 Murcia, Región de;Total;2020;57,36
Hombres;14 Murcia, Región de;Total;2019;58,52
Hombres;14 Murcia, Región de;Total;2018;57,59
Hombres;14 Murcia, Región de;Total;2017;56,57
Hombres;14 Murcia, Región de;Total;2016;55,66
Hombres;14 Murcia, Región de;Total;2015;52,92
Hombres;14 Murcia, Región de;Total;2014;51,68
Hombres;14 Murcia, Región de;Total;2013;49,64
Hombres;14 Murcia, Región de;Total;2012;50,04
Hombres;14 Murcia, Región de;Total;2011;52,43
Hombres;14 Murcia, Región de;Total;2010;54,36
Hombres;14 Murcia, Región de;Total;2009;55,52
Hombres;14 Murcia, Región de;Total;2008;63,46
Hombres;14 Murcia, Región de;Total;2007;68,35
Hombres;14 Murcia, Región de;Total;2006;67,09
Hombres;14 Murcia, Región de;Menores de 25 años;2024;33,71
Hombres;14 Murcia, Región de;Menores de 25 años;2023;30,21
Hombres;14 Murcia, Región de;Menores de 25 años;2022;27,46
Hombres;14 Murcia, Región de;Menores de 25 años;2021;28,56
Hombres;14 Murcia, Región de;Menores de 25 años;2020;27,78
Hombres;14 Murcia, Región de;Menores de 25 años;2019;31,21
Hombres;14 Murcia, Región de;Menores de 25 años;2018;25,61
Hombres;14 Murcia, Región de;Menores de 25 años;2017;23,15
Hombres;14 Murcia, Región de;Menores de 25 años;2016;24,9
Hombres;14 Murcia, Región de;Menores de 25 años;2015;24,08
Hombres;14 Murcia, Región de;Menores de 25 años;2014;22,09
Hombres;14 Murcia, Región de;Menores de 25 años;2013;20,9
Hombres;14 Murcia, Región de;Menores de 25 años;2012;22,25
Hombres;14 Murcia, Región de;Menores de 25 años;2011;25,67
Hombres;14 Murcia, Región de;Menores de 25 años;2010;29,03
Hombres;14 Murcia, Región de;Menores de 25 años;2009;34,45
Hombres;14 Murcia, Región de;Menores de 25 años;2008;48,04
Hombres;14 Murcia, Región de;Menores de 25 años;2007;52,75
Hombres;14 Murcia, Región de;Menores de 25 años;2006;52,75
Hombres;14 Murcia, Región de;25 y más años;2024;62,06
Hombres;14 Murcia, Región de;25 y más años;2023;63,46
Hombres;14 Murcia, Región de;25 y más años;2022;63,14
Hombres;14 Murcia, Región de;25 y más años;2021;64,17
Hombres;14 Murcia, Región de;25 y más años;2020;61,83
Hombres;14 Murcia, Región de;25 y más años;2019;62,55
Hombres;14 Murcia, Región de;25 y más años;2018;62,22
Hombres;14 Murcia, Región de;25 y más años;2017;61,34
Hombres;14 Murcia, Región de;25 y más años;2016;60,02
Hombres;14 Murcia, Región de;25 y más años;2015;57,04
Hombres;14 Murcia, Región de;25 y más años;2014;55,95
Hombres;14 Murcia, Región de;25 y más años;2013;53,84
Hombres;14 Murcia, Región de;25 y más años;2012;54,15
Hombres;14 Murcia, Región de;25 y más años;2011;56,48
Hombres;14 Murcia, Región de;25 y más años;2010;58,32
Hombres;14 Murcia, Región de;25 y más años;2009;58,94
Hombres;14 Murcia, Región de;25 y más años;2008;66,04
Hombres;14 Murcia, Región de;25 y más años;2007;71,05
Hombres;14 Murcia, Región de;25 y más años;2006;69,67
Hombres;14 Murcia, Región de;De 16 a 19 años;2024;11,37
Hombres;14 Murcia, Región de;De 16 a 19 años;2023;10,05
Hombres;14 Murcia, Región de;De 16 a 19 años;2022;9,73
Hombres;14 Murcia, Región de;De 16 a 19 años;2021;7,44
Hombres;14 Murcia, Región de;De 16 a 19 años;2020;9,05
Hombres;14 Murcia, Región de;De 16 a 19 años;2019;12,6
Hombres;14 Murcia, Región de;De 16 a 19 años;2018;10,52
Hombres;14 Murcia, Región de;De 16 a 19 años;2017;11,07
Hombres;14 Murcia, Región de;De 16 a 19 años;2016;6,5
Hombres;14 Murcia, Región de;De 16 a 19 años;2015;9,14
Hombres;14 Murcia, Región de;De 16 a 19 años;2014;7,64
Hombres;14 Murcia, Región de;De 16 a 19 años;2013;6,95
Hombres;14 Murcia, Región de;De 16 a 19 años;2012;5,58
Hombres;14 Murcia, Región de;De 16 a 19 años;2011;8,33
Hombres;14 Murcia, Región de;De 16 a 19 años;2010;11,67
Hombres;14 Murcia, Región de;De 16 a 19 años;2009;12,45
Hombres;14 Murcia, Región de;De 16 a 19 años;2008;27,26
Hombres;14 Murcia, Región de;De 16 a 19 años;2007;32,39
Hombres;14 Murcia, Región de;De 16 a 19 años;2006;26,83
Hombres;14 Murcia, Región de;De 20 a 24 años;2024;51,27
Hombres;14 Murcia, Región de;De 20 a 24 años;2023;46,92
Hombres;14 Murcia, Región de;De 20 a 24 años;2022;42,49
Hombres;14 Murcia, Región de;De 20 a 24 años;2021;45,12
Hombres;14 Murcia, Región de;De 20 a 24 años;2020;43,25
Hombres;14 Murcia, Región de;De 20 a 24 años;2019;46,59
Hombres;14 Murcia, Región de;De 20 a 24 años;2018;37,94
Hombres;14 Murcia, Región de;De 20 a 24 años;2017;32,88
Hombres;14 Murcia, Región de;De 20 a 24 años;2016;39,45
Hombres;14 Murcia, Región de;De 20 a 24 años;2015;35,7
Hombres;14 Murcia, Región de;De 20 a 24 años;2014;33,14
Hombres;14 Murcia, Región de;De 20 a 24 años;2013;31,4
Hombres;14 Murcia, Región de;De 20 a 24 años;2012;34,73
Hombres;14 Murcia, Región de;De 20 a 24 años;2011;38,51
Hombres;14 Murcia, Región de;De 20 a 24 años;2010;41,68
Hombres;14 Murcia, Región de;De 20 a 24 años;2009;50,16
Hombres;14 Murcia, Región de;De 20 a 24 años;2008;62,46
Hombres;14 Murcia, Región de;De 20 a 24 años;2007;66,45
Hombres;14 Murcia, Región de;De 20 a 24 años;2006;69,5
Hombres;14 Murcia, Región de;De 25 a 54 años;2024;80,12
Hombres;14 Murcia, Región de;De 25 a 54 años;2023;81,51
Hombres;14 Murcia, Región de;De 25 a 54 años;2022;80,86
Hombres;14 Murcia, Región de;De 25 a 54 años;2021;80,63
Hombres;14 Murcia, Región de;De 25 a 54 años;2020;78,39
Hombres;14 Murcia, Región de;De 25 a 54 años;2019;80,34
Hombres;14 Murcia, Región de;De 25 a 54 años;2018;80,36
Hombres;14 Murcia, Región de;De 25 a 54 años;2017;78,45
Hombres;14 Murcia, Región de;De 25 a 54 años;2016;77,69
Hombres;14 Murcia, Región de;De 25 a 54 años;2015;74,15
Hombres;14 Murcia, Región de;De 25 a 54 años;2014;71,68
Hombres;14 Murcia, Región de;De 25 a 54 años;2013;68
Hombres;14 Murcia, Región de;De 25 a 54 años;2012;68,45
Hombres;14 Murcia, Región de;De 25 a 54 años;2011;70,93
Hombres;14 Murcia, Región de;De 25 a 54 años;2010;72,16
Hombres;14 Murcia, Región de;De 25 a 54 años;2009;72
Hombres;14 Murcia, Región de;De 25 a 54 años;2008;81,56
Hombres;14 Murcia, Región de;De 25 a 54 años;2007;89,08
Hombres;14 Murcia, Región de;De 25 a 54 años;2006;87,73
Hombres;14 Murcia, Región de;De 55 y más años;2024;34,26
Hombres;14 Murcia, Región de;De 55 y más años;2023;34,9
Hombres;14 Murcia, Región de;De 55 y más años;2022;34,33
Hombres;14 Murcia, Región de;De 55 y más años;2021;36,6
Hombres;14 Murcia, Región de;De 55 y más años;2020;33,48
Hombres;14 Murcia, Región de;De 55 y más años;2019;31,12
Hombres;14 Murcia, Región de;De 55 y más años;2018;29,16
Hombres;14 Murcia, Región de;De 55 y más años;2017;29,51
Hombres;14 Murcia, Región de;De 55 y más años;2016;26,21
Hombres;14 Murcia, Región de;De 55 y más años;2015;23
Hombres;14 Murcia, Región de;De 55 y más años;2014;23,52
Hombres;14 Murcia, Región de;De 55 y más años;2013;23,45
Hombres;14 Murcia, Región de;De 55 y más años;2012;22,33
Hombres;14 Murcia, Región de;De 55 y más años;2011;23,22
Hombres;14 Murcia, Región de;De 55 y más años;2010;25,63
Hombres;14 Murcia, Región de;De 55 y más años;2009;27,53
Hombres;14 Murcia, Región de;De 55 y más años;2008;28,28
Hombres;14 Murcia, Región de;De 55 y más años;2007;26,99
Hombres;14 Murcia, Región de;De 55 y más años;2006;25,79
Hombres;15 Navarra, Comunidad Foral de;Total;2024;59,16
Hombres;15 Navarra, Comunidad Foral de;Total;2023;57,67
Hombres;15 Navarra, Comunidad Foral de;Total;2022;57,7
Hombres;15 Navarra, Comunidad Foral de;Total;2021;54,91
Hombres;15 Navarra, Comunidad Foral de;Total;2020;56,22
Hombres;15 Navarra, Comunidad Foral de;Total;2019;58,79
Hombres;15 Navarra, Comunidad Foral de;Total;2018;57,69
Hombres;15 Navarra, Comunidad Foral de;Total;2017;59,55
Hombres;15 Navarra, Comunidad Foral de;Total;2016;56,49
Hombres;15 Navarra, Comunidad Foral de;Total;2015;55,95
Hombres;15 Navarra, Comunidad Foral de;Total;2014;55,4
Hombres;15 Navarra, Comunidad Foral de;Total;2013;55,22
Hombres;15 Navarra, Comunidad Foral de;Total;2012;55,66
Hombres;15 Navarra, Comunidad Foral de;Total;2011;58,75
Hombres;15 Navarra, Comunidad Foral de;Total;2010;60,08
Hombres;15 Navarra, Comunidad Foral de;Total;2009;62,35
Hombres;15 Navarra, Comunidad Foral de;Total;2008;66,33
Hombres;15 Navarra, Comunidad Foral de;Total;2007;69
Hombres;15 Navarra, Comunidad Foral de;Total;2006;67,73
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2024;33,35
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2023;28,55
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2022;29,55
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2021;27,11
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2020;20,51
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2019;24,71
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2018;27,64
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2017;32,76
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2016;23,92
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2015;19,42
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2014;16,48
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2013;18,33
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2012;22,79
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2011;30,39
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2010;31,07
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2009;35,93
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2008;40,8
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2007;49,34
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2006;47,22
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2024;62,89
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2023;61,81
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2022;61,65
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2021;58,73
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2020;61,08
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2019;63,29
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2018;61,55
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2017;62,91
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2016;60,49
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2015;60,38
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2014;60,07
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2013;59,65
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2012;59,61
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2011;62,2
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2010;63,68
